i,t,m,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
2402,2011,Niger,0,0,0,1,1,0,0,0,1,0,0,0,1,1
2403,2011,Niger,0,1,1,0,2,0,1,0,1,0,1,0,1,0
2404,2011,Niger,1,4,3,1,1,1,0,0,2,1,0,0,2,0
2405,2011,Niger,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2406,2011,Niger,0,0,1,0,0,0,1,0,0,1,2,0,0,1
2407,2011,Niger,0,0,0,1,0,0,1,0,2,0,0,0,1,0
2408,2011,Niger,1,0,1,0,0,0,1,0,2,1,0,0,1,0
2409,2011,Niger,0,0,1,2,1,0,0,1,1,1,1,0,1,1
2410,2011,Niger,0,1,1,0,0,1,0,1,1,0,0,0,1,0
2411,2011,Niger,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2412,2011,Niger,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2413,2011,Niger,2,2,0,1,0,0,1,0,0,1,0,0,1,0
2414,2011,Niger,0,0,1,1,0,0,0,0,0,0,0,1,0,1
2415,2011,Niger,0,0,1,1,1,0,1,0,2,0,0,0,1,0
2416,2011,Niger,0,0,0,1,1,0,0,0,1,0,0,0,1,1
2417,2011,Niger,1,1,1,0,0,1,0,0,1,1,0,0,1,1
2418,2011,Niger,1,0,0,0,0,0,0,1,1,1,0,0,1,0
2502,2011,Niger,2,1,2,0,0,1,0,0,1,0,0,0,1,0
2503,2011,Niger,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2504,2011,Niger,0,0,0,0,1,0,0,2,0,0,1,0,0,0
2505,2011,Niger,0,0,0,0,1,0,0,2,0,0,0,1,0,0
2506,2011,Niger,0,0,0,0,0,0,1,1,2,0,0,0,1,0
2507,2011,Niger,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2508,2011,Niger,1,1,0,0,0,1,0,2,0,3,0,0,2,0
2509,2011,Niger,3,0,0,0,0,0,0,0,1,0,0,2,0,1
2510,2011,Niger,1,1,1,0,0,1,0,0,1,0,0,1,0,0
2511,2011,Niger,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2512,2011,Niger,0,0,1,1,1,0,0,0,0,0,2,0,1,0
2513,2011,Niger,1,1,1,0,1,1,0,0,1,0,0,1,0,0
2514,2011,Niger,1,1,2,2,1,1,0,0,0,1,0,0,1,0
2515,2011,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2516,2011,Niger,0,2,1,0,0,1,0,1,0,0,0,0,0,0
2517,2011,Niger,0,1,2,0,0,0,0,0,1,0,0,0,1,0
2518,2011,Niger,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2601,2011,Niger,2,0,0,0,0,1,0,1,1,0,0,1,0,0
2602,2011,Niger,1,1,1,0,0,1,0,0,0,0,0,1,0,0
2603,2011,Niger,1,2,1,2,1,0,1,0,0,1,1,1,1,0
2604,2011,Niger,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2605,2011,Niger,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2606,2011,Niger,2,0,0,0,0,1,0,0,0,0,0,1,0,0
2607,2011,Niger,0,1,1,2,0,0,1,0,1,1,0,0,1,0
2608,2011,Niger,0,0,2,1,0,0,0,0,1,1,0,0,0,1
2609,2011,Niger,0,0,0,0,2,1,0,0,0,0,0,0,0,1
2610,2011,Niger,0,2,1,0,0,1,0,2,2,1,0,1,0,0
2611,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2612,2011,Niger,0,1,0,1,0,0,1,0,0,1,0,0,0,1
2613,2011,Niger,2,2,2,0,0,0,0,0,0,0,0,0,1,0
2614,2011,Niger,1,1,0,0,0,0,0,1,0,0,0,1,0,0
2615,2011,Niger,2,1,0,0,0,1,0,0,0,0,0,1,0,0
2616,2011,Niger,0,1,0,0,0,1,0,1,0,0,0,0,1,1
2617,2011,Niger,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2618,2011,Niger,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2701,2011,Niger,0,0,0,1,2,0,1,1,4,1,1,0,1,0
2702,2011,Niger,2,1,0,0,1,0,0,0,0,0,0,1,0,0
2703,2011,Niger,0,0,0,0,1,0,0,0,0,0,2,0,0,1
2704,2011,Niger,0,0,0,0,2,0,1,0,0,0,2,0,0,2
2705,2011,Niger,1,0,0,0,0,1,0,1,0,0,0,1,0,1
2706,2011,Niger,2,2,0,0,1,0,0,0,1,0,0,1,0,0
2707,2011,Niger,0,1,0,0,0,0,1,2,1,0,0,1,0,0
2708,2011,Niger,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2709,2011,Niger,0,0,0,0,0,0,1,0,2,1,1,0,1,0
2710,2011,Niger,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2711,2011,Niger,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2712,2011,Niger,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2713,2011,Niger,0,1,0,1,0,0,1,1,0,0,0,2,1,0
2714,2011,Niger,0,0,0,0,0,0,0,2,1,0,0,1,0,0
2715,2011,Niger,1,0,0,0,1,0,0,1,1,0,0,1,0,0
2716,2011,Niger,0,0,2,0,0,0,0,0,0,0,1,1,0,1
2717,2011,Niger,0,3,0,0,1,0,0,2,0,0,0,1,0,0
2718,2011,Niger,2,0,0,0,0,0,0,0,0,0,1,0,0,0
2801,2011,Niger,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2802,2011,Niger,1,0,0,0,0,1,0,0,1,1,0,1,0,0
2803,2011,Niger,1,1,1,1,0,0,1,0,2,1,0,0,1,0
2804,2011,Niger,0,0,0,0,0,0,1,0,0,2,0,0,0,1
2805,2011,Niger,1,1,0,0,0,1,0,0,1,1,0,1,0,0
2806,2011,Niger,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2807,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2808,2011,Niger,1,2,1,0,0,1,0,1,1,0,0,2,0,0
2809,2011,Niger,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2810,2011,Niger,0,0,0,1,0,1,0,0,1,0,0,0,2,0
2811,2011,Niger,0,0,0,0,0,1,0,1,2,0,0,1,0,0
2812,2011,Niger,0,2,1,1,3,1,1,1,0,1,0,0,1,0
2901,2011,Niger,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2902,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2903,2011,Niger,2,2,0,0,0,1,0,0,0,1,0,1,0,0
2904,2011,Niger,1,1,2,1,4,0,1,0,0,0,0,1,1,0
2905,2011,Niger,0,3,0,0,0,1,0,1,0,1,0,0,1,1
2906,2011,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2907,2011,Niger,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2908,2011,Niger,1,2,0,0,1,0,0,0,0,0,0,1,0,0
2909,2011,Niger,0,0,0,0,1,1,0,1,0,1,0,1,0,0
2910,2011,Niger,0,0,0,0,3,0,0,0,1,0,0,0,0,1
2911,2011,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2912,2011,Niger,0,2,1,0,0,1,0,1,1,1,0,1,0,0
3001,2011,Niger,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3002,2011,Niger,0,0,0,0,0,0,0,1,0,1,0,1,1,0
3003,2011,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3004,2011,Niger,0,1,0,0,0,1,0,2,1,0,0,2,0,0
3005,2011,Niger,0,2,0,0,0,1,0,1,0,1,1,0,1,0
3006,2011,Niger,0,0,0,3,0,1,0,0,0,0,0,1,1,0
3007,2011,Niger,0,0,0,0,2,0,0,0,0,0,0,0,1,0
3008,2011,Niger,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3009,2011,Niger,1,0,0,1,0,0,1,1,1,0,0,2,1,0
3010,2011,Niger,0,0,1,1,1,0,1,0,0,0,2,2,1,0
3011,2011,Niger,0,0,0,0,3,1,1,0,0,0,0,0,0,1
3012,2011,Niger,0,1,1,0,3,0,0,0,0,0,0,1,0,0
3101,2011,Niger,2,3,3,0,1,1,0,1,0,0,0,1,1,0
3102,2011,Niger,0,1,1,0,0,1,0,0,0,0,0,0,1,0
3103,2011,Niger,1,0,0,0,1,0,0,1,0,0,1,0,0,0
3104,2011,Niger,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3105,2011,Niger,0,2,0,0,0,0,0,0,0,0,0,0,1,1
3106,2011,Niger,1,2,1,0,0,0,1,1,0,0,0,0,1,0
3107,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3108,2011,Niger,1,0,0,0,1,0,0,1,0,0,1,0,0,0
3109,2011,Niger,1,0,0,0,1,0,0,0,1,0,0,1,0,0
3110,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3111,2011,Niger,1,3,2,0,0,0,1,0,0,0,0,0,1,0
3112,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3113,2011,Niger,1,1,2,0,0,0,1,0,1,0,0,0,2,0
3114,2011,Niger,2,0,0,0,0,1,0,0,1,0,0,1,0,0
3115,2011,Niger,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3116,2011,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3117,2011,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3118,2011,Niger,0,1,1,0,0,1,0,0,2,0,0,2,0,0
3201,2011,Niger,1,1,0,0,0,0,1,0,1,1,0,0,1,0
3202,2011,Niger,1,0,0,0,1,0,0,1,1,0,0,1,0,0
3203,2011,Niger,0,1,1,0,0,0,1,0,0,1,0,0,2,0
3204,2011,Niger,2,1,0,0,0,1,0,0,1,0,0,1,0,0
3205,2011,Niger,0,0,0,0,0,1,0,3,0,0,0,1,0,0
3206,2011,Niger,2,0,0,0,1,0,0,0,0,0,1,0,0,0
3207,2011,Niger,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3208,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3209,2011,Niger,0,1,0,1,2,0,0,0,0,2,1,0,0,1
3210,2011,Niger,0,0,1,0,0,1,0,0,0,0,1,0,0,0
3211,2011,Niger,1,0,0,0,1,0,0,0,1,0,0,1,0,0
3212,2011,Niger,0,1,0,0,0,0,1,1,1,1,0,0,1,0
3213,2011,Niger,2,0,0,0,0,1,0,0,1,0,0,1,0,0
3214,2011,Niger,1,1,1,0,0,1,0,0,0,0,0,1,0,0
3215,2011,Niger,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3216,2011,Niger,1,2,0,0,0,1,0,0,0,1,0,1,0,0
3217,2011,Niger,0,2,1,0,0,1,0,1,0,0,0,1,0,0
3218,2011,Niger,1,1,0,0,1,0,0,1,0,0,0,1,0,0
3301,2011,Niger,0,1,0,0,1,0,0,2,1,0,0,1,0,0
3302,2011,Niger,0,0,1,1,0,0,1,0,0,2,0,0,1,0
3303,2011,Niger,1,2,0,0,1,1,0,0,0,0,0,1,0,0
3304,2011,Niger,1,1,2,1,0,1,0,0,1,0,1,0,1,0
3305,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3306,2011,Niger,0,0,0,0,0,1,0,0,2,0,0,1,0,0
3307,2011,Niger,1,1,0,1,0,0,1,0,1,2,0,0,0,2
3308,2011,Niger,0,0,2,1,1,1,0,0,0,0,0,0,1,0
3309,2011,Niger,0,1,1,1,0,1,0,0,0,0,0,1,0,0
3310,2011,Niger,0,1,0,0,1,0,0,1,1,0,0,1,0,0
3311,2011,Niger,1,1,0,0,1,0,0,1,0,0,0,1,0,0
3312,2011,Niger,0,1,0,0,0,0,1,0,1,1,0,0,1,0
3313,2011,Niger,0,2,2,0,0,1,0,2,2,0,0,2,0,0
3314,2011,Niger,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3315,2011,Niger,0,0,0,0,1,0,1,1,0,0,0,1,0,0
3316,2011,Niger,1,1,0,0,0,0,1,0,0,1,0,0,1,0
3317,2011,Niger,0,1,1,1,0,0,1,0,1,0,0,0,1,0
3318,2011,Niger,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3401,2011,Niger,1,1,1,1,0,1,0,0,1,2,0,0,1,0
3402,2011,Niger,0,1,1,0,0,1,0,1,2,0,1,0,1,0
3403,2011,Niger,1,2,2,0,0,0,1,0,1,1,1,1,0,0
3404,2011,Niger,0,0,0,2,1,0,0,0,0,0,1,0,0,1
3405,2011,Niger,1,2,0,0,0,1,0,0,1,2,0,0,1,0
3406,2011,Niger,1,2,0,0,0,1,0,1,0,0,0,1,0,0
3407,2011,Niger,0,1,1,1,0,1,0,1,0,1,0,0,1,0
3408,2011,Niger,1,1,0,0,0,1,0,1,1,0,0,1,0,0
3409,2011,Niger,1,2,1,0,0,0,1,1,0,2,3,0,1,0
3410,2011,Niger,0,1,2,0,0,1,0,1,2,0,0,1,0,0
3411,2011,Niger,1,1,1,1,0,1,0,1,1,0,1,0,1,0
3412,2011,Niger,2,2,1,0,1,0,0,1,1,0,0,1,0,0
3413,2011,Niger,1,2,1,0,0,1,0,1,2,0,0,2,0,0
3414,2011,Niger,0,0,0,0,0,1,0,2,2,0,0,1,0,0
3415,2011,Niger,1,2,0,0,0,1,0,1,0,0,0,1,0,0
3416,2011,Niger,1,0,0,0,0,1,0,0,2,0,0,1,0,0
3417,2011,Niger,1,2,0,0,0,0,1,2,1,0,1,0,1,0
3418,2011,Niger,2,0,0,0,1,0,0,0,2,0,0,1,0,0
3501,2011,Niger,2,1,0,0,0,1,1,0,1,1,0,1,0,0
3502,2011,Niger,1,1,0,0,0,1,0,1,1,0,0,0,1,0
3503,2011,Niger,0,1,0,1,0,0,1,1,0,0,0,1,0,0
3504,2011,Niger,0,2,1,1,0,0,1,1,3,0,0,0,2,1
3505,2011,Niger,0,2,2,0,0,1,0,3,2,2,0,1,1,0
3506,2011,Niger,0,2,0,0,0,1,0,2,1,0,0,1,0,0
3507,2011,Niger,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3508,2011,Niger,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3509,2011,Niger,0,1,0,0,1,0,1,0,0,0,1,0,0,1
3510,2011,Niger,2,0,0,0,1,0,0,0,0,0,1,0,0,0
3511,2011,Niger,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3512,2011,Niger,1,0,0,0,0,1,0,0,1,1,0,0,1,0
3513,2011,Niger,1,2,0,0,0,1,0,0,0,1,0,0,0,1
3514,2011,Niger,1,1,1,0,0,1,0,1,3,1,0,1,1,0
3515,2011,Niger,1,1,0,0,0,1,0,1,1,0,0,1,0,0
3516,2011,Niger,1,1,0,0,1,0,0,1,0,0,0,1,0,0
3517,2011,Niger,1,0,0,0,1,0,0,1,1,0,0,1,0,0
3518,2011,Niger,0,2,1,0,0,0,1,0,1,0,1,0,1,0
3601,2011,Niger,2,0,0,0,0,1,0,0,0,0,0,1,0,0
3602,2011,Niger,0,2,2,1,0,0,0,1,1,0,0,0,0,1
3603,2011,Niger,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3604,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3605,2011,Niger,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3606,2011,Niger,2,0,0,0,0,0,1,1,2,0,0,0,1,1
3607,2011,Niger,1,1,0,0,0,1,0,1,1,0,0,1,0,0
3608,2011,Niger,0,1,0,0,0,1,0,2,1,0,1,1,0,0
3609,2011,Niger,1,1,1,0,0,0,1,0,1,0,1,1,1,0
3610,2011,Niger,1,2,0,0,0,1,0,1,1,0,0,1,0,0
3611,2011,Niger,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3612,2011,Niger,1,2,1,0,0,1,0,1,1,2,0,2,0,0
3613,2011,Niger,2,1,0,0,1,0,0,0,1,0,0,1,0,0
3614,2011,Niger,0,2,1,0,0,1,0,0,0,0,0,0,1,0
3615,2011,Niger,1,1,1,0,0,1,0,1,1,0,0,1,0,0
3616,2011,Niger,1,0,1,0,0,1,0,2,2,0,0,1,0,0
3617,2011,Niger,1,6,3,0,0,0,1,2,2,4,0,1,2,0
3618,2011,Niger,0,2,0,0,0,1,0,0,1,1,1,0,1,0
3701,2011,Niger,2,2,1,1,0,0,1,0,0,2,0,0,1,0
3702,2011,Niger,0,0,1,0,0,1,0,2,2,2,0,1,0,0
3703,2011,Niger,0,0,0,0,0,1,0,0,2,0,0,1,0,0
3704,2011,Niger,0,0,2,0,0,0,0,0,1,1,0,0,0,1
3705,2011,Niger,1,1,0,0,1,1,0,0,0,0,0,0,1,0
3706,2011,Niger,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3707,2011,Niger,1,0,0,0,1,0,0,1,1,0,0,1,0,0
3708,2011,Niger,1,0,0,0,0,1,0,0,2,0,0,1,0,0
3709,2011,Niger,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3710,2011,Niger,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3711,2011,Niger,2,1,0,2,2,0,1,0,0,2,0,0,1,0
3712,2011,Niger,1,0,1,1,0,1,0,0,2,0,0,0,1,0
3713,2011,Niger,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3714,2011,Niger,2,1,0,0,1,0,0,0,0,0,0,1,0,0
3715,2011,Niger,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3716,2011,Niger,1,0,0,0,1,0,0,0,2,0,0,1,0,0
3717,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3718,2011,Niger,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3801,2011,Niger,2,2,0,0,0,1,0,0,1,1,0,2,0,0
3802,2011,Niger,1,1,2,0,0,0,0,0,3,1,0,0,0,1
3803,2011,Niger,1,2,1,0,0,0,0,0,1,0,0,0,1,0
3804,2011,Niger,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3805,2011,Niger,2,3,1,1,0,1,0,1,0,0,2,1,0,0
3806,2011,Niger,2,0,0,0,1,0,0,1,0,0,0,1,0,0
3807,2011,Niger,2,2,0,0,0,1,0,2,2,2,0,0,2,0
3808,2011,Niger,1,2,0,0,0,1,0,1,0,1,0,1,0,0
3809,2011,Niger,1,0,0,0,1,0,0,1,1,0,0,1,0,0
3810,2011,Niger,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3811,2011,Niger,0,2,0,0,0,0,0,0,1,1,0,0,0,1
3812,2011,Niger,0,0,1,1,1,1,0,1,2,0,0,0,1,0
3813,2011,Niger,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3814,2011,Niger,0,0,0,1,0,1,0,2,1,0,0,0,1,0
3815,2011,Niger,1,1,0,0,0,1,0,1,1,0,0,1,0,0
3816,2011,Niger,1,0,0,0,1,1,0,0,1,1,0,0,1,0
3817,2011,Niger,0,2,2,1,0,1,0,0,0,1,1,0,1,1
3818,2011,Niger,0,0,1,1,1,1,0,0,0,0,0,0,1,0
3901,2011,Niger,1,2,1,2,0,1,0,1,0,1,0,0,1,0
3902,2011,Niger,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3903,2011,Niger,1,0,0,0,0,1,0,0,2,0,0,1,0,0
3904,2011,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3905,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3906,2011,Niger,1,0,1,0,0,1,0,2,2,1,0,2,0,0
3907,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3908,2011,Niger,1,0,2,0,1,1,1,2,2,0,1,0,1,1
3909,2011,Niger,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3910,2011,Niger,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3911,2011,Niger,0,0,0,0,0,0,1,0,2,1,0,0,0,1
3912,2011,Niger,0,0,0,1,0,1,0,0,0,2,0,0,1,0
3913,2011,Niger,1,1,0,0,1,0,0,0,1,1,0,1,0,0
3914,2011,Niger,0,0,1,1,2,0,1,0,0,1,1,0,1,0
3915,2011,Niger,1,1,0,0,0,1,0,0,1,0,0,1,0,0
3916,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3917,2011,Niger,1,3,0,0,1,0,0,0,0,0,0,1,0,0
3918,2011,Niger,0,1,2,0,0,1,0,1,0,0,0,1,0,1
4001,2011,Niger,0,2,0,1,0,1,0,1,0,0,0,1,0,0
4002,2011,Niger,0,2,1,0,0,1,0,1,0,1,0,1,0,0
4003,2011,Niger,1,2,0,0,0,1,0,0,0,0,0,1,0,0
4004,2011,Niger,1,2,3,0,0,1,0,1,3,1,0,1,2,0
4005,2011,Niger,0,1,1,2,0,1,0,1,2,1,0,0,1,0
4006,2011,Niger,0,0,2,1,0,1,0,0,1,1,0,0,1,0
4007,2011,Niger,1,3,3,1,0,1,0,1,1,1,0,1,1,0
4008,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4009,2011,Niger,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4010,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4011,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4012,2011,Niger,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4013,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4014,2011,Niger,1,0,0,1,0,1,0,1,2,0,0,1,0,0
4015,2011,Niger,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4016,2011,Niger,0,0,0,2,0,0,1,0,2,1,0,0,0,3
4017,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4018,2011,Niger,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4101,2011,Niger,0,0,1,1,0,0,1,0,1,0,0,0,1,1
4102,2011,Niger,0,1,0,1,0,0,0,0,0,1,1,0,0,1
4103,2011,Niger,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4104,2011,Niger,1,1,1,0,0,1,0,0,1,0,0,1,0,0
4105,2011,Niger,0,0,0,0,3,0,1,0,0,0,1,0,0,1
4106,2011,Niger,1,2,1,1,0,0,1,1,3,2,0,0,3,0
4107,2011,Niger,0,1,0,0,0,0,0,0,2,1,0,0,0,1
4108,2011,Niger,0,3,0,1,0,1,0,1,0,0,0,0,1,0
4109,2011,Niger,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4110,2011,Niger,1,0,1,2,0,0,1,0,1,0,0,0,1,0
4111,2011,Niger,0,1,2,0,0,0,0,0,1,0,0,0,0,1
4112,2011,Niger,0,1,2,0,2,0,0,0,0,0,0,0,1,0
4113,2011,Niger,0,0,0,2,0,1,0,2,0,1,0,0,1,0
4114,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4115,2011,Niger,1,0,0,0,0,1,0,1,0,0,1,1,0,0
4116,2011,Niger,1,1,0,0,0,1,0,0,1,0,0,2,0,0
4117,2011,Niger,0,1,0,0,0,0,0,1,2,1,0,0,1,0
4118,2011,Niger,0,1,0,0,0,0,1,0,0,0,1,0,0,1
4201,2011,Niger,0,1,1,0,0,1,0,1,1,0,0,1,0,0
4202,2011,Niger,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4203,2011,Niger,1,1,0,0,0,1,0,1,1,1,0,1,0,0
4204,2011,Niger,1,0,0,0,0,0,0,0,0,0,0,1,1,0
4205,2011,Niger,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4206,2011,Niger,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4207,2011,Niger,1,2,2,0,1,1,0,1,0,0,0,0,1,0
4208,2011,Niger,1,1,0,0,0,1,0,0,1,0,0,1,0,0
4209,2011,Niger,1,1,0,0,1,0,0,1,1,0,0,2,0,0
4210,2011,Niger,0,1,1,0,0,0,1,1,2,0,0,0,2,0
4211,2011,Niger,0,2,1,0,0,1,0,1,0,1,0,0,2,0
4212,2011,Niger,1,1,0,0,1,0,0,2,1,0,0,1,0,0
4213,2011,Niger,0,0,0,0,0,1,0,2,0,0,0,1,0,0
4214,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4215,2011,Niger,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4216,2011,Niger,2,1,0,1,0,1,0,0,1,0,0,1,0,0
4217,2011,Niger,0,3,1,1,0,0,1,1,0,1,0,0,1,0
4218,2011,Niger,1,2,0,1,0,0,1,1,2,1,1,0,2,0
4301,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4302,2011,Niger,1,0,0,2,0,1,0,1,2,0,0,0,1,0
4303,2011,Niger,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4304,2011,Niger,2,1,0,0,1,0,0,0,1,0,0,1,0,0
4305,2011,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4306,2011,Niger,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4307,2011,Niger,1,1,1,0,1,1,0,0,2,1,1,0,1,0
4308,2011,Niger,1,1,2,1,0,1,0,1,2,1,1,0,1,0
4309,2011,Niger,1,1,0,0,0,1,0,0,2,1,0,1,0,0
4310,2011,Niger,0,1,0,0,0,0,1,1,0,0,1,1,0,1
4311,2011,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
4312,2011,Niger,0,1,0,0,0,0,1,0,2,1,0,0,1,0
4313,2011,Niger,1,2,0,0,1,0,0,0,0,0,0,2,0,0
4314,2011,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4315,2011,Niger,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4316,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4317,2011,Niger,0,1,0,0,1,0,0,0,0,0,0,1,1,0
4318,2011,Niger,0,0,2,0,0,1,0,1,1,0,0,0,1,0
4401,2011,Niger,2,0,0,0,0,0,1,1,1,0,0,2,0,0
4402,2011,Niger,0,2,1,0,0,0,1,0,0,0,0,0,1,0
4403,2011,Niger,0,0,1,1,2,0,1,0,1,1,1,0,1,0
4404,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4405,2011,Niger,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4406,2011,Niger,1,2,0,0,0,1,0,0,0,0,0,0,2,0
4407,2011,Niger,1,0,1,1,0,1,0,0,2,0,0,0,1,0
4408,2011,Niger,0,2,0,0,1,1,0,2,0,0,0,0,1,0
4409,2011,Niger,0,1,1,0,0,1,0,2,2,0,0,1,0,0
4410,2011,Niger,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4411,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4412,2011,Niger,1,0,0,0,1,0,0,0,0,0,0,2,0,0
4413,2011,Niger,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4414,2011,Niger,1,2,1,2,0,0,1,0,0,0,0,0,1,0
4415,2011,Niger,0,0,0,0,1,1,0,0,1,0,0,0,1,0
4416,2011,Niger,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4417,2011,Niger,0,2,0,0,0,1,0,1,0,0,0,1,0,0
4418,2011,Niger,0,0,0,0,0,0,0,1,0,0,0,0,0,2
4501,2011,Niger,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4502,2011,Niger,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4503,2011,Niger,0,2,1,2,2,0,1,0,0,0,0,2,1,0
4504,2011,Niger,0,0,0,1,2,1,0,0,0,0,0,0,0,0
4601,2011,Niger,0,1,2,0,0,1,0,0,1,0,0,0,1,0
4602,2011,Niger,0,0,3,2,0,1,0,0,0,0,0,0,1,0
4603,2011,Niger,0,1,0,0,0,1,0,1,1,0,0,1,0,0
4604,2011,Niger,1,0,0,0,0,1,0,2,1,0,0,0,1,0
