i,t,m,Males 00-00,Females 00-00,Males 01-04,Females 01-04,Males 05-09,Females 05-09,Males 10-14,Females 10-14,Males 15-19,Females 15-19,Males 20-29,Females 20-29,Males 30-49,Females 30-49,Males 50-59,Females 50-59,Males 60-99,Females 60-99,log HSize
44302,2018,Togo,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
44303,2018,Togo,2,0,2,4,1,1,0,0,0,0,0,0,1,2,0,0,0,0,2.5649493574615367
44304,2018,Togo,0,1,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1.9459101490553132
44305,2018,Togo,0,0,3,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,2.1972245773362196
44306,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6931471805599453
44307,2018,Togo,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1.6094379124341003
44308,2018,Togo,0,1,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,1,2.1972245773362196
44309,2018,Togo,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1.6094379124341003
44310,2018,Togo,0,0,0,0,0,2,3,1,5,1,0,0,1,2,0,0,0,0,2.70805020110221
44311,2018,Togo,0,0,0,2,1,1,4,1,1,1,0,0,1,2,0,0,0,0,2.6390573296152584
44312,2018,Togo,0,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1.791759469228055
44401,2018,Togo,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1.3862943611198906
44402,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1.6094379124341003
44403,2018,Togo,0,0,0,1,2,1,1,0,3,0,0,0,0,1,1,0,0,1,2.3978952727983707
44404,2018,Togo,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,2.0794415416798357
44405,2018,Togo,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1.3862943611198906
44406,2018,Togo,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,1.791759469228055
44407,2018,Togo,0,0,1,1,2,0,1,0,0,0,0,0,1,2,0,0,0,0,2.0794415416798357
44408,2018,Togo,0,0,0,0,1,1,3,0,0,1,0,0,0,2,1,0,0,0,2.1972245773362196
44409,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44410,2018,Togo,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,1.791759469228055
44411,2018,Togo,0,0,1,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,1.9459101490553132
44412,2018,Togo,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,1,0,1.9459101490553132
44501,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471805599453
44502,2018,Togo,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
44503,2018,Togo,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
44504,2018,Togo,0,0,0,0,0,0,2,0,1,2,3,0,0,4,1,0,0,0,2.5649493574615367
44505,2018,Togo,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2.1972245773362196
44506,2018,Togo,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
44507,2018,Togo,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.3862943611198906
44508,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44509,2018,Togo,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
44510,2018,Togo,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,2.0794415416798357
44511,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
44512,2018,Togo,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
44601,2018,Togo,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.0986122886681098
44602,2018,Togo,0,1,1,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,2.1972245773362196
44603,2018,Togo,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1.6094379124341003
44604,2018,Togo,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0986122886681098
44605,2018,Togo,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906
44606,2018,Togo,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0986122886681098
44607,2018,Togo,0,0,0,1,1,0,1,1,0,0,0,0,1,2,0,0,0,0,1.9459101490553132
44608,2018,Togo,0,0,0,0,2,0,2,2,0,0,0,0,0,2,1,0,0,0,2.1972245773362196
44609,2018,Togo,0,0,1,1,0,1,2,0,0,0,1,0,1,1,0,0,0,0,2.0794415416798357
44610,2018,Togo,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1.791759469228055
44611,2018,Togo,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
44612,2018,Togo,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.6094379124341003
44701,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
44702,2018,Togo,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0986122886681098
44703,2018,Togo,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
44704,2018,Togo,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1.6094379124341003
44705,2018,Togo,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.6094379124341003
44706,2018,Togo,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,2,2.0794415416798357
44707,2018,Togo,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,1.791759469228055
44709,2018,Togo,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,1.791759469228055
44710,2018,Togo,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1.791759469228055
44711,2018,Togo,0,0,0,1,2,0,3,2,1,0,0,0,0,1,0,0,1,0,2.3978952727983707
44712,2018,Togo,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1.9459101490553132
44801,2018,Togo,0,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
44802,2018,Togo,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1.791759469228055
44803,2018,Togo,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1.6094379124341003
44805,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1.3862943611198906
44806,2018,Togo,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098
44807,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.6931471805599453
44808,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44810,2018,Togo,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0986122886681098
44811,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
44812,2018,Togo,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
44813,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
44815,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44901,2018,Togo,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.0986122886681098
44902,2018,Togo,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
44903,2018,Togo,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1.791759469228055
44904,2018,Togo,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1.6094379124341003
44905,2018,Togo,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1.6094379124341003
44906,2018,Togo,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1.791759469228055
44907,2018,Togo,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0986122886681098
44908,2018,Togo,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
44909,2018,Togo,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1.6094379124341003
44910,2018,Togo,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.3862943611198906
44911,2018,Togo,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
44912,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931471805599453
45001,2018,Togo,0,0,2,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,1.9459101490553132
45002,2018,Togo,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1.3862943611198906
45003,2018,Togo,0,0,0,0,0,1,1,2,1,1,0,0,0,1,1,0,0,0,2.0794415416798357
45004,2018,Togo,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1.3862943611198906
45005,2018,Togo,0,0,0,1,0,3,0,2,0,0,0,0,1,1,0,0,0,0,2.0794415416798357
45006,2018,Togo,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1.791759469228055
45007,2018,Togo,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1.6094379124341003
45008,2018,Togo,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
45009,2018,Togo,0,0,0,0,2,1,1,0,2,0,0,0,1,1,0,0,0,0,2.0794415416798357
45010,2018,Togo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1.3862943611198906
45011,2018,Togo,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1.6094379124341003
45012,2018,Togo,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1.791759469228055
45101,2018,Togo,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.6931471805599453
45102,2018,Togo,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1.6094379124341003
45103,2018,Togo,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1.3862943611198906
45104,2018,Togo,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
45105,2018,Togo,0,0,0,1,1,1,3,0,0,0,2,0,0,2,1,0,0,0,2.3978952727983707
45106,2018,Togo,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0986122886681098
45107,2018,Togo,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
45108,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
45109,2018,Togo,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.3862943611198906
45110,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
45111,2018,Togo,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
45112,2018,Togo,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
45201,2018,Togo,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.3862943611198906
45202,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1.0986122886681098
45203,2018,Togo,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0986122886681098
45204,2018,Togo,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
45205,2018,Togo,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1.6094379124341003
45206,2018,Togo,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,1.791759469228055
45207,2018,Togo,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0986122886681098
45208,2018,Togo,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469228055
45209,2018,Togo,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
45210,2018,Togo,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
45211,2018,Togo,0,0,1,0,0,2,0,1,0,0,1,1,1,0,0,0,1,1,2.1972245773362196
45212,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
45301,2018,Togo,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1.3862943611198906
45302,2018,Togo,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,1.6094379124341003
45303,2018,Togo,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1.9459101490553132
45304,2018,Togo,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1.3862943611198906
45305,2018,Togo,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
45306,2018,Togo,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
45307,2018,Togo,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6931471805599453
45308,2018,Togo,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,1.6094379124341003
45309,2018,Togo,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.6094379124341003
45310,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
45311,2018,Togo,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1.3862943611198906
45312,2018,Togo,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
45401,2018,Togo,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,2.0794415416798357
45402,2018,Togo,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1.791759469228055
45403,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931471805599453
45404,2018,Togo,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0986122886681098
45405,2018,Togo,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0986122886681098
45406,2018,Togo,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.3862943611198906
45407,2018,Togo,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
45408,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931471805599453
45409,2018,Togo,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
45410,2018,Togo,0,0,0,1,1,1,1,1,2,0,1,0,0,1,0,0,1,0,2.302585092994046
45411,2018,Togo,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,1,1,0,1.9459101490553132
45412,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
45501,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
45502,2018,Togo,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0986122886681098
45503,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0986122886681098
45504,2018,Togo,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,1.791759469228055
45505,2018,Togo,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0986122886681098
45506,2018,Togo,1,0,1,0,0,0,0,3,1,3,1,3,2,1,1,0,0,1,2.8903717578961645
45507,2018,Togo,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
45508,2018,Togo,0,0,0,0,3,0,1,1,0,2,1,1,0,0,0,1,0,0,2.302585092994046
45509,2018,Togo,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,1.791759469228055
45510,2018,Togo,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,1.791759469228055
45511,2018,Togo,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1.3862943611198906
45512,2018,Togo,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,2.0794415416798357
45601,2018,Togo,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,1,0,1.9459101490553132
45602,2018,Togo,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0986122886681098
45603,2018,Togo,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1.6094379124341003
45604,2018,Togo,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
45605,2018,Togo,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
45606,2018,Togo,0,0,0,2,1,0,0,2,0,0,0,0,1,1,0,0,0,0,1.9459101490553132
45607,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.6931471805599453
45608,2018,Togo,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1.791759469228055
45609,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
45610,2018,Togo,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1.6094379124341003
45611,2018,Togo,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,2.0794415416798357
45612,2018,Togo,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
45701,2018,Togo,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.3862943611198906
45702,2018,Togo,0,0,0,0,2,1,1,0,0,1,0,1,1,2,0,0,0,1,2.302585092994046
45703,2018,Togo,0,0,0,1,0,1,2,0,0,2,0,0,1,2,0,0,0,0,2.1972245773362196
45704,2018,Togo,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
45706,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
45707,2018,Togo,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1.791759469228055
45708,2018,Togo,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
45709,2018,Togo,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,1.791759469228055
45710,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6931471805599453
45711,2018,Togo,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1.3862943611198906
45712,2018,Togo,0,0,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1.791759469228055
45801,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
45802,2018,Togo,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1.6094379124341003
45803,2018,Togo,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0986122886681098
45804,2018,Togo,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.3862943611198906
45805,2018,Togo,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986122886681098
45807,2018,Togo,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1.6094379124341003
45808,2018,Togo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
45809,2018,Togo,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1.791759469228055
45810,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6931471805599453
45812,2018,Togo,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1.791759469228055
45815,2018,Togo,0,0,0,1,0,1,0,1,0,1,1,0,1,2,0,0,0,0,2.0794415416798357
45816,2018,Togo,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
45901,2018,Togo,0,0,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1.791759469228055
45902,2018,Togo,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,2.1972245773362196
45903,2018,Togo,0,0,1,0,0,1,2,0,0,0,0,2,0,0,1,0,0,0,1.9459101490553132
45904,2018,Togo,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1.3862943611198906
45905,2018,Togo,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1.3862943611198906
45906,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471805599453
45907,2018,Togo,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
45908,2018,Togo,0,0,0,1,1,0,2,0,1,0,1,0,1,1,0,1,1,0,2.302585092994046
45909,2018,Togo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6931471805599453
45910,2018,Togo,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0986122886681098
45911,2018,Togo,0,0,1,0,1,0,1,1,4,2,0,0,1,1,0,0,0,0,2.4849066497880004
45912,2018,Togo,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.6094379124341003
46001,2018,Togo,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0986122886681098
46002,2018,Togo,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1.6094379124341003
46003,2018,Togo,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
46006,2018,Togo,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,1.791759469228055
46007,2018,Togo,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
46008,2018,Togo,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
46009,2018,Togo,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1.791759469228055
46010,2018,Togo,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1.9459101490553132
46011,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
46014,2018,Togo,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
46015,2018,Togo,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.3862943611198906
46016,2018,Togo,0,0,1,0,0,0,1,1,1,1,0,2,0,1,0,0,0,0,2.0794415416798357
46101,2018,Togo,1,0,3,0,0,0,0,0,1,1,2,1,0,1,1,0,0,0,2.3978952727983707
46102,2018,Togo,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
46103,2018,Togo,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
46104,2018,Togo,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
46105,2018,Togo,0,1,1,1,1,1,2,0,0,0,0,0,1,2,0,0,0,0,2.302585092994046
46106,2018,Togo,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
46107,2018,Togo,0,1,1,0,0,2,1,1,1,1,2,0,0,1,0,1,1,0,2.5649493574615367
46108,2018,Togo,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1.791759469228055
46109,2018,Togo,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0986122886681098
46110,2018,Togo,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1.791759469228055
46111,2018,Togo,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,1.791759469228055
46112,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.6931471805599453
46201,2018,Togo,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1.791759469228055
46202,2018,Togo,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1.791759469228055
46203,2018,Togo,0,2,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1.9459101490553132
46204,2018,Togo,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.6094379124341003
46205,2018,Togo,1,0,1,2,0,0,2,0,0,0,2,1,1,1,1,0,0,0,2.4849066497880004
46206,2018,Togo,0,0,1,0,0,1,0,1,0,0,0,2,0,1,1,0,0,0,1.9459101490553132
46207,2018,Togo,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.6931471805599453
46208,2018,Togo,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.6931471805599453
46209,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
46210,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
46212,2018,Togo,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1.6094379124341003
46213,2018,Togo,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.6094379124341003
46301,2018,Togo,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,1,0,0,2.0794415416798357
46302,2018,Togo,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1.3862943611198906
46303,2018,Togo,0,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1.791759469228055
46304,2018,Togo,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.3862943611198906
46305,2018,Togo,1,0,0,2,1,0,0,1,0,0,0,1,1,1,0,0,1,0,2.1972245773362196
46306,2018,Togo,0,0,1,0,2,1,1,3,1,0,0,0,0,2,1,0,0,0,2.4849066497880004
46307,2018,Togo,0,0,0,1,2,1,1,0,0,0,0,0,1,1,0,0,0,1,2.0794415416798357
46308,2018,Togo,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.6094379124341003
46309,2018,Togo,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1.3862943611198906
46310,2018,Togo,0,0,0,0,1,0,0,1,0,1,2,0,0,0,1,1,0,0,1.9459101490553132
46311,2018,Togo,0,0,1,0,3,1,1,1,0,0,1,0,0,2,1,0,0,0,2.3978952727983707
46312,2018,Togo,1,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1.9459101490553132
46401,2018,Togo,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0986122886681098
46402,2018,Togo,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
46403,2018,Togo,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1.6094379124341003
46404,2018,Togo,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0986122886681098
46405,2018,Togo,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1.3862943611198906
