i,t,m,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
30107,2010,Nigeria,0,0,0,1,3,0,1,0,0,1,0,1,1,0
30108,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,1,1,1,1
30109,2010,Nigeria,0,0,0,0,3,0,1,0,1,1,0,0,0,1
30110,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30111,2010,Nigeria,0,0,2,0,3,0,1,2,0,0,1,2,1,0
30112,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30113,2010,Nigeria,1,0,0,0,1,0,1,1,0,0,0,0,1,0
30114,2010,Nigeria,0,1,0,1,0,0,0,0,1,0,0,0,1,0
30115,2010,Nigeria,0,2,1,1,1,0,1,0,0,0,1,3,0,0
30116,2010,Nigeria,0,0,0,0,2,0,1,0,0,0,1,2,0,1
30117,2010,Nigeria,0,0,1,1,0,1,0,1,0,1,2,0,1,0
30118,2010,Nigeria,0,1,1,1,0,0,1,0,1,1,0,2,2,0
30119,2010,Nigeria,1,0,0,0,0,1,0,0,1,0,0,1,0,0
30120,2010,Nigeria,0,0,0,0,1,0,0,2,0,0,0,1,0,1
30121,2010,Nigeria,0,0,1,2,2,0,1,0,0,0,1,0,1,0
30122,2010,Nigeria,1,0,2,0,0,1,0,1,1,1,0,0,1,0
30123,2010,Nigeria,0,0,2,0,0,1,0,1,1,0,0,0,1,0
30124,2010,Nigeria,0,0,0,1,2,0,0,0,0,0,1,2,1,1
30125,2010,Nigeria,0,1,0,2,0,1,0,1,1,1,0,0,1,0
30126,2010,Nigeria,0,0,0,0,0,1,0,2,1,1,0,1,0,0
30127,2010,Nigeria,0,1,0,0,2,0,1,1,0,0,0,2,1,0
30128,2010,Nigeria,0,1,1,1,0,1,0,1,0,1,1,0,1,0
30129,2010,Nigeria,0,0,0,1,3,0,1,0,0,0,0,0,1,0
30130,2010,Nigeria,0,0,0,0,1,2,1,0,0,0,0,1,0,1
30131,2010,Nigeria,1,0,0,0,0,0,0,1,0,1,0,1,0,1
30132,2010,Nigeria,0,0,2,0,0,0,1,0,0,0,0,2,0,0
30133,2010,Nigeria,1,1,0,0,1,0,0,2,0,0,0,1,0,0
30134,2010,Nigeria,0,0,1,2,1,0,1,0,0,2,0,0,1,0
30135,2010,Nigeria,0,0,1,1,5,0,1,0,0,0,1,0,1,0
30137,2010,Nigeria,0,1,2,0,0,0,1,0,1,1,0,0,1,0
30138,2010,Nigeria,0,0,0,0,2,0,0,0,0,0,0,0,1,1
30139,2010,Nigeria,0,0,2,0,1,1,0,0,0,0,1,0,1,0
30140,2010,Nigeria,0,1,0,0,0,1,0,1,1,1,0,0,1,0
30141,2010,Nigeria,2,2,0,0,0,0,0,0,0,0,0,1,0,1
30142,2010,Nigeria,1,1,0,0,0,1,0,0,2,1,0,1,0,0
30143,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,2,0,1
30144,2010,Nigeria,1,0,0,0,0,1,0,0,1,0,0,0,1,0
30145,2010,Nigeria,0,0,0,0,0,2,0,0,0,0,0,6,1,1
30147,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30148,2010,Nigeria,0,1,0,0,0,0,1,0,0,0,0,0,0,1
30149,2010,Nigeria,1,1,0,0,0,0,0,0,0,1,1,1,1,0
30150,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40001,2010,Nigeria,0,1,0,0,0,1,0,3,0,0,0,1,0,0
40002,2010,Nigeria,0,0,0,0,1,2,0,2,0,0,0,0,1,0
40003,2010,Nigeria,0,0,0,1,0,0,0,0,0,1,0,0,0,1
40004,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40005,2010,Nigeria,0,0,0,0,1,0,0,0,0,1,0,0,0,1
40006,2010,Nigeria,0,0,0,1,2,0,0,0,0,0,1,0,0,1
40007,2010,Nigeria,0,1,2,0,0,1,0,0,0,1,1,0,1,0
40008,2010,Nigeria,0,0,0,0,1,0,1,0,1,1,0,2,1,0
40009,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,3,0,0
40010,2010,Nigeria,0,0,1,0,2,0,0,0,0,0,0,0,0,1
40011,2010,Nigeria,1,0,0,1,0,0,1,1,0,1,1,1,1,0
40012,2010,Nigeria,0,0,1,0,0,0,1,0,1,1,0,0,1,0
40013,2010,Nigeria,0,0,0,0,2,0,1,0,0,0,0,0,0,1
40014,2010,Nigeria,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40015,2010,Nigeria,0,0,0,0,0,1,0,0,1,1,0,0,1,0
40016,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40017,2010,Nigeria,1,0,0,0,0,1,0,0,0,1,0,1,0,0
40018,2010,Nigeria,0,1,1,0,0,1,0,1,0,2,0,0,1,1
40019,2010,Nigeria,0,0,0,1,0,1,0,1,0,0,0,0,1,0
40020,2010,Nigeria,0,0,0,0,2,0,1,0,0,1,1,1,1,0
40021,2010,Nigeria,0,0,0,0,0,1,0,1,0,0,0,1,0,0
40022,2010,Nigeria,1,2,0,0,0,1,0,1,0,0,0,1,0,0
40023,2010,Nigeria,0,1,0,0,0,1,0,0,2,0,0,0,1,0
40024,2010,Nigeria,0,0,0,0,0,1,1,0,0,0,0,0,0,1
40025,2010,Nigeria,0,1,0,0,0,1,0,1,1,0,0,1,0,0
40026,2010,Nigeria,1,2,0,0,0,0,1,1,0,0,0,0,1,0
40027,2010,Nigeria,0,0,0,0,2,0,0,0,0,0,0,1,0,1
40028,2010,Nigeria,0,0,0,1,0,0,1,0,0,0,0,0,1,0
40029,2010,Nigeria,0,0,0,0,0,0,1,0,1,1,0,0,1,0
40030,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,1,1,0
40031,2010,Nigeria,0,1,0,0,0,0,1,1,2,0,0,1,1,0
40032,2010,Nigeria,0,1,1,2,0,0,0,0,0,1,1,0,1,0
40033,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40034,2010,Nigeria,0,0,0,4,0,0,0,0,0,0,0,1,1,0
40036,2010,Nigeria,0,0,0,1,0,1,0,0,2,1,1,0,1,0
40037,2010,Nigeria,0,0,1,1,0,1,0,0,0,2,1,0,1,0
40038,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40039,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40040,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,2,0,1
40041,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40042,2010,Nigeria,1,0,0,0,0,0,1,0,1,0,0,0,1,0
40043,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40044,2010,Nigeria,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40045,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40046,2010,Nigeria,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40047,2010,Nigeria,1,0,0,0,0,0,0,1,0,0,0,1,0,1
40048,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40049,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40050,2010,Nigeria,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40051,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40052,2010,Nigeria,0,0,0,0,0,1,1,0,0,0,0,0,0,1
40053,2010,Nigeria,0,1,1,0,0,1,0,0,1,1,0,1,1,1
40054,2010,Nigeria,0,0,1,0,0,0,1,0,2,1,1,2,1,0
40055,2010,Nigeria,0,0,1,2,0,0,1,1,1,1,0,0,1,0
40056,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,1,0,2
40057,2010,Nigeria,1,1,3,0,0,0,1,0,1,0,0,0,1,0
40058,2010,Nigeria,0,2,0,0,0,1,0,1,1,0,1,0,1,1
40059,2010,Nigeria,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40060,2010,Nigeria,3,0,0,0,0,1,1,2,0,1,1,1,0,1
40061,2010,Nigeria,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40062,2010,Nigeria,0,0,0,1,2,0,1,0,0,0,0,1,1,0
40063,2010,Nigeria,0,1,0,0,0,0,1,0,2,1,1,0,1,0
40064,2010,Nigeria,0,0,1,0,0,0,1,0,1,1,0,0,0,1
40065,2010,Nigeria,0,0,0,0,0,0,0,1,0,1,0,0,1,1
40066,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,0,0,1
40067,2010,Nigeria,0,0,0,1,1,0,0,0,0,0,1,1,1,0
40068,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,2,0
40069,2010,Nigeria,0,0,1,1,0,0,1,0,0,0,0,0,0,1
40070,2010,Nigeria,0,0,0,0,0,0,1,0,2,1,1,0,1,1
40071,2010,Nigeria,0,0,1,0,0,0,1,0,0,0,1,0,1,0
40072,2010,Nigeria,1,0,1,1,0,1,0,1,0,0,0,0,2,1
40073,2010,Nigeria,0,0,1,1,0,0,1,0,1,0,0,0,1,0
40074,2010,Nigeria,0,0,1,0,0,1,0,1,2,0,0,1,0,0
40075,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,1,0,2
40076,2010,Nigeria,0,0,1,2,1,0,1,0,1,0,0,0,1,0
40077,2010,Nigeria,0,1,0,1,0,1,0,0,1,0,0,1,1,0
40078,2010,Nigeria,0,0,1,1,0,0,1,0,2,0,0,0,1,0
40079,2010,Nigeria,1,0,0,0,1,0,1,1,0,0,0,1,0,1
40080,2010,Nigeria,0,0,1,0,1,0,1,0,0,0,1,1,0,1
40081,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40082,2010,Nigeria,0,0,0,1,0,0,1,0,0,0,0,1,0,1
40083,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,2
40084,2010,Nigeria,0,0,0,1,0,1,0,1,0,0,1,0,1,0
40085,2010,Nigeria,2,0,1,0,0,1,0,1,0,1,0,1,1,0
40086,2010,Nigeria,1,1,1,0,0,1,0,1,1,0,0,1,1,1
40087,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40088,2010,Nigeria,0,0,1,1,1,0,1,0,0,0,0,1,0,1
40089,2010,Nigeria,1,0,0,0,0,0,1,0,1,0,2,0,2,0
40090,2010,Nigeria,0,1,1,0,0,0,1,2,1,0,0,2,0,1
40091,2010,Nigeria,0,0,0,0,0,0,0,0,0,1,0,1,1,0
40092,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40093,2010,Nigeria,0,2,0,0,0,0,0,0,0,0,1,2,0,1
40094,2010,Nigeria,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40095,2010,Nigeria,0,0,1,1,0,0,0,0,0,0,0,1,0,1
40096,2010,Nigeria,0,0,0,1,0,0,0,0,0,0,0,1,0,1
40097,2010,Nigeria,0,0,0,2,0,0,1,0,0,1,0,0,1,0
40098,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,0,1,0
40099,2010,Nigeria,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40100,2010,Nigeria,1,0,0,0,0,1,0,0,0,0,0,0,1,0
40101,2010,Nigeria,0,1,1,0,0,0,1,0,0,0,0,1,0,1
40102,2010,Nigeria,0,0,0,0,1,0,0,1,0,0,0,1,0,0
40103,2010,Nigeria,2,2,0,0,1,0,0,0,0,0,1,0,1,1
40104,2010,Nigeria,1,0,1,0,0,1,0,2,1,0,0,0,1,1
40105,2010,Nigeria,1,1,1,0,0,1,0,0,1,0,0,0,1,0
40106,2010,Nigeria,1,1,0,0,0,1,0,0,2,0,0,0,1,1
40107,2010,Nigeria,0,0,0,0,1,0,0,2,0,0,0,1,0,0
40108,2010,Nigeria,1,0,1,0,0,1,0,0,2,0,1,0,1,0
40109,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,1,2,0,1
40110,2010,Nigeria,0,0,1,0,0,1,0,0,1,0,0,0,1,0
40111,2010,Nigeria,0,0,0,1,0,0,1,0,0,0,0,2,1,0
40112,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,1,0,0,1
40113,2010,Nigeria,0,1,0,0,0,3,0,1,0,0,0,1,0,2
40114,2010,Nigeria,0,2,0,0,2,0,0,1,0,0,0,1,0,1
40115,2010,Nigeria,0,1,1,0,0,1,0,2,0,0,0,0,1,1
40116,2010,Nigeria,0,0,0,2,0,0,0,0,1,0,1,0,1,0
40117,2010,Nigeria,0,0,0,0,1,0,1,0,0,1,0,1,1,0
40118,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40119,2010,Nigeria,0,0,0,0,2,0,1,0,0,1,1,0,1,0
40120,2010,Nigeria,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40121,2010,Nigeria,0,2,0,0,0,1,0,0,0,0,0,1,0,0
40122,2010,Nigeria,0,1,0,0,0,1,0,2,1,1,1,1,0,0
40123,2010,Nigeria,0,0,1,1,0,0,0,0,0,0,0,1,0,1
40124,2010,Nigeria,0,0,1,1,0,2,0,0,0,0,0,0,2,1
40125,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40126,2010,Nigeria,0,0,1,1,0,0,1,0,0,1,0,0,1,0
40127,2010,Nigeria,2,0,0,0,1,0,0,0,0,0,0,1,0,0
40128,2010,Nigeria,1,1,1,0,0,0,1,0,0,1,3,0,1,0
40129,2010,Nigeria,0,1,1,0,0,0,0,0,0,0,0,0,1,0
40130,2010,Nigeria,0,0,0,0,1,0,0,0,0,1,1,1,1,1
40131,2010,Nigeria,1,0,0,0,1,0,0,0,1,0,0,1,1,0
40132,2010,Nigeria,1,0,0,0,0,1,0,0,1,0,0,1,0,0
40133,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40134,2010,Nigeria,0,0,1,0,2,0,1,0,0,0,0,0,1,1
40135,2010,Nigeria,0,0,1,1,1,0,1,0,0,0,0,0,0,1
40136,2010,Nigeria,2,1,0,0,0,1,0,1,0,0,0,1,0,0
40137,2010,Nigeria,0,0,0,0,1,0,1,0,0,0,0,0,0,0
40138,2010,Nigeria,0,0,0,1,1,0,1,1,1,0,1,3,1,0
40139,2010,Nigeria,1,1,0,0,1,0,0,1,0,0,0,1,0,0
40140,2010,Nigeria,0,1,1,1,0,0,1,0,0,0,1,0,1,0
40141,2010,Nigeria,1,0,0,0,0,0,0,1,1,1,0,0,0,1
40142,2010,Nigeria,1,0,0,0,0,1,0,1,1,0,0,0,1,1
40143,2010,Nigeria,1,1,0,0,0,1,0,1,1,0,0,0,1,0
40144,2010,Nigeria,0,1,1,1,0,0,1,0,0,0,0,2,1,0
40145,2010,Nigeria,0,2,0,0,0,0,1,0,0,0,0,0,1,0
40146,2010,Nigeria,0,0,0,1,0,0,1,0,0,0,1,1,1,0
40148,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40149,2010,Nigeria,0,0,0,0,0,0,0,1,0,0,1,1,0,1
40150,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40151,2010,Nigeria,0,0,1,0,0,0,1,0,0,0,0,0,0,1
40152,2010,Nigeria,1,0,0,0,0,0,0,0,0,0,1,0,0,1
40153,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40154,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40155,2010,Nigeria,0,0,0,1,1,0,0,0,1,0,1,0,0,1
40156,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40157,2010,Nigeria,0,0,0,0,1,1,0,2,0,0,0,1,0,0
40158,2010,Nigeria,0,1,0,1,1,1,0,0,2,1,0,0,1,0
40159,2010,Nigeria,1,1,0,0,0,0,1,1,1,1,1,0,1,0
40160,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40161,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,1,0,1
40162,2010,Nigeria,2,2,0,0,0,1,0,0,0,0,0,0,1,0
40163,2010,Nigeria,0,0,1,0,0,0,1,0,2,1,0,2,0,1
40164,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40165,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40166,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40167,2010,Nigeria,0,1,0,1,0,0,0,0,0,1,0,0,1,0
40168,2010,Nigeria,0,0,0,0,0,0,1,0,0,1,0,0,1,1
40169,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,3,1,1
40170,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40171,2010,Nigeria,1,1,0,0,0,1,0,0,0,0,0,0,1,0
40172,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,3,1
40174,2010,Nigeria,0,0,0,0,1,0,0,1,0,0,0,1,0,0
40175,2010,Nigeria,0,1,0,1,0,1,0,1,1,0,0,0,1,1
40176,2010,Nigeria,1,0,0,0,1,0,0,0,0,0,0,1,1,0
40177,2010,Nigeria,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40178,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,1,0,1
40179,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40180,2010,Nigeria,1,2,0,0,0,1,0,0,0,0,0,0,1,0
40181,2010,Nigeria,0,0,3,0,0,1,0,0,0,0,2,0,1,0
40182,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,3,0,1
40183,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,1,0,1
40184,2010,Nigeria,1,1,0,0,0,1,0,1,0,0,0,0,1,1
40185,2010,Nigeria,0,0,0,0,0,1,0,1,0,1,0,0,1,0
40186,2010,Nigeria,0,0,0,1,0,1,0,0,0,0,0,0,1,0
40187,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40188,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40189,2010,Nigeria,0,0,1,0,0,0,1,0,0,0,1,1,1,0
40190,2010,Nigeria,1,0,0,0,0,0,1,1,0,0,2,1,1,0
40191,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,1,0,1
40192,2010,Nigeria,0,0,0,0,0,0,1,1,0,0,0,2,0,1
40193,2010,Nigeria,0,0,0,1,0,1,0,0,0,0,0,0,0,1
40194,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40195,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40196,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40197,2010,Nigeria,0,0,1,1,0,0,0,0,1,0,0,1,0,1
40198,2010,Nigeria,0,2,0,0,1,1,0,1,1,0,0,2,0,1
40199,2010,Nigeria,0,0,0,0,0,0,1,0,1,0,0,0,0,1
40200,2010,Nigeria,0,0,0,1,0,0,1,0,0,1,0,3,1,0
40201,2010,Nigeria,0,0,1,0,1,0,1,0,0,0,0,0,1,0
40202,2010,Nigeria,0,1,1,0,0,1,0,0,0,1,0,0,1,1
40203,2010,Nigeria,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40204,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40205,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40206,2010,Nigeria,1,0,0,0,0,0,1,0,0,0,0,0,1,0
40207,2010,Nigeria,2,0,0,0,0,1,0,0,1,0,0,1,0,0
40208,2010,Nigeria,2,0,0,0,0,1,0,0,0,0,0,0,1,0
40209,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40210,2010,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40211,2010,Nigeria,0,0,0,2,0,0,0,0,0,1,1,0,1,0
40212,2010,Nigeria,1,0,0,0,1,1,0,0,0,0,0,1,0,1
40213,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40214,2010,Nigeria,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40215,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40216,2010,Nigeria,0,1,0,0,0,0,1,1,0,1,0,1,0,0
40217,2010,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40218,2010,Nigeria,0,0,0,1,0,1,0,1,0,2,0,1,1,0
40219,2010,Nigeria,0,1,0,0,0,1,0,1,1,0,0,1,0,0
40220,2010,Nigeria,0,0,0,0,0,0,0,0,1,0,0,1,0,1
50001,2010,Nigeria,0,0,0,1,1,0,1,0,0,2,1,0,2,0
50002,2010,Nigeria,1,3,0,0,0,1,0,1,0,1,0,0,1,0
50003,2010,Nigeria,1,0,0,0,1,0,0,0,0,0,2,0,0,1
50004,2010,Nigeria,0,1,0,2,2,1,0,0,1,1,0,0,1,0
50005,2010,Nigeria,1,0,0,0,1,0,0,0,0,0,1,0,0,0
50006,2010,Nigeria,1,0,1,2,2,0,1,0,2,1,0,0,1,1
50007,2010,Nigeria,0,0,0,0,1,0,0,1,1,0,0,1,0,0
50008,2010,Nigeria,0,0,0,1,2,1,0,0,0,0,0,0,2,0
50009,2010,Nigeria,1,1,2,0,1,1,1,3,1,1,1,1,1,1
50010,2010,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50011,2010,Nigeria,1,3,0,0,0,1,0,4,0,0,0,2,0,0
50012,2010,Nigeria,0,0,0,1,2,0,0,0,0,1,1,1,0,1
50013,2010,Nigeria,1,1,1,1,1,0,1,1,1,1,1,1,1,0
50014,2010,Nigeria,2,0,0,0,0,1,0,1,0,0,0,1,0,0
50015,2010,Nigeria,2,1,0,1,2,0,1,1,0,1,1,1,1,0
50016,2010,Nigeria,0,3,0,2,2,0,1,0,0,1,1,1,2,1
50017,2010,Nigeria,1,1,0,0,0,1,0,1,0,0,0,1,0,0
50018,2010,Nigeria,1,0,0,0,1,0,1,0,1,0,1,1,1,0
50019,2010,Nigeria,1,0,1,0,0,1,0,1,1,1,0,1,0,0
50020,2010,Nigeria,0,0,0,0,0,1,0,0,0,0,1,0,0,0
50021,2010,Nigeria,0,2,1,1,0,1,0,2,2,0,0,1,1,0
50022,2010,Nigeria,1,0,1,0,0,1,0,0,3,0,0,2,0,0
50023,2010,Nigeria,0,1,0,0,0,0,1,0,1,0,0,0,2,0
50024,2010,Nigeria,1,0,0,0,1,0,0,0,0,0,1,0,0,0
50025,2010,Nigeria,0,1,2,2,0,0,1,1,2,1,0,0,2,0
50026,2010,Nigeria,0,0,1,1,0,1,0,1,3,0,1,0,1,0
50027,2010,Nigeria,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50028,2010,Nigeria,0,2,1,0,0,1,0,0,1,1,0,1,0,0
50029,2010,Nigeria,0,2,1,1,0,1,0,1,0,0,0,0,1,1
50030,2010,Nigeria,0,0,0,0,0,1,1,1,1,0,0,1,0,1
50031,2010,Nigeria,2,0,0,0,1,0,0,0,0,0,0,1,0,0
50032,2010,Nigeria,0,0,0,0,1,0,1,0,0,1,0,0,1,0
50033,2010,Nigeria,0,0,0,0,0,0,1,0,0,1,0,0,1,1
50034,2010,Nigeria,1,2,0,0,0,1,0,2,0,0,1,1,0,0
50035,2010,Nigeria,1,1,0,0,1,0,0,1,0,0,0,1,0,0
50036,2010,Nigeria,0,0,0,2,1,0,1,0,1,0,0,0,1,1
50037,2010,Nigeria,1,1,0,0,0,1,0,1,1,1,0,1,0,0
50038,2010,Nigeria,1,0,0,0,1,0,0,0,1,0,0,1,0,0
50039,2010,Nigeria,1,1,0,1,0,1,0,1,1,1,0,1,0,0
50040,2010,Nigeria,2,2,0,0,1,1,0,0,2,2,0,1,1,0
50041,2010,Nigeria,0,0,0,0,0,0,1,0,1,0,1,1,3,0
50042,2010,Nigeria,2,2,2,1,0,0,1,1,1,1,1,1,2,0
50043,2010,Nigeria,3,1,1,1,0,0,1,0,0,0,0,0,2,1
50044,2010,Nigeria,1,0,0,0,0,1,0,1,1,1,1,1,0,0
50045,2010,Nigeria,1,1,1,1,0,1,0,0,2,1,0,1,1,1
50046,2010,Nigeria,1,0,0,1,2,1,0,0,0,0,0,1,1,1
50047,2010,Nigeria,0,0,1,0,1,0,0,1,1,0,1,1,0,0
50048,2010,Nigeria,1,1,1,0,0,1,0,1,3,0,1,2,1,0
50049,2010,Nigeria,1,2,1,1,1,1,0,1,2,2,0,1,1,0
50050,2010,Nigeria,2,0,0,0,0,1,0,1,1,0,0,0,1,0
50051,2010,Nigeria,0,1,1,1,1,0,1,1,1,1,0,0,2,0
50052,2010,Nigeria,1,2,0,0,0,0,1,0,0,0,0,0,1,0
50053,2010,Nigeria,1,2,0,0,0,1,0,0,0,0,0,1,0,0
50054,2010,Nigeria,0,2,0,0,0,1,0,0,1,0,0,1,0,0
50055,2010,Nigeria,0,2,0,0,1,0,0,2,0,0,0,1,0,0
50056,2010,Nigeria,1,2,2,0,0,0,1,0,0,0,0,2,0,0
50057,2010,Nigeria,0,0,0,0,1,0,0,1,1,0,0,1,0,0
50058,2010,Nigeria,1,1,1,0,1,1,0,0,0,1,1,0,1,0
50059,2010,Nigeria,0,1,0,3,1,1,1,3,1,2,2,0,1,1
50060,2010,Nigeria,0,0,0,0,1,0,1,0,1,0,0,0,1,0
50061,2010,Nigeria,3,0,1,0,0,1,0,1,1,1,0,2,0,0
50062,2010,Nigeria,1,1,1,2,1,0,1,0,3,0,0,1,1,0
50063,2010,Nigeria,0,2,0,0,0,1,0,2,0,0,0,1,0,0
50064,2010,Nigeria,0,1,3,0,1,1,0,2,1,0,0,1,1,0
50065,2010,Nigeria,0,2,1,1,1,0,1,2,1,0,0,0,3,0
50066,2010,Nigeria,2,1,2,0,0,1,0,0,2,1,0,2,1,0
50067,2010,Nigeria,0,0,2,2,0,0,1,0,4,0,1,0,2,0
50068,2010,Nigeria,0,3,0,2,1,0,1,0,0,1,0,0,2,0
50069,2010,Nigeria,0,1,0,0,2,0,1,0,0,1,1,0,1,0
50070,2010,Nigeria,0,3,2,3,1,1,0,0,0,0,0,0,2,0
50071,2010,Nigeria,2,0,1,0,0,1,0,0,1,1,0,1,0,0
50072,2010,Nigeria,0,1,2,0,1,1,0,0,1,2,1,2,1,0
50073,2010,Nigeria,2,2,1,0,0,0,1,0,0,1,1,2,2,0
50074,2010,Nigeria,3,2,0,0,0,1,0,0,0,0,0,2,0,0
50075,2010,Nigeria,0,0,0,0,0,1,0,0,2,0,0,1,0,0
50076,2010,Nigeria,4,1,0,0,1,0,1,0,5,0,0,2,1,0
50077,2010,Nigeria,2,2,0,0,0,1,0,1,2,1,0,1,1,1
50078,2010,Nigeria,1,3,1,0,0,1,0,0,0,0,0,0,1,0
50079,2010,Nigeria,2,2,0,0,0,1,0,1,0,1,0,1,0,1
50080,2010,Nigeria,2,2,2,2,1,1,0,1,2,1,1,1,2,2
50081,2010,Nigeria,0,1,0,0,0,1,0,1,1,0,0,1,0,0
50082,2010,Nigeria,0,0,2,3,0,0,1,0,0,0,0,0,1,1
50083,2010,Nigeria,1,1,0,0,0,1,0,0,1,0,0,1,0,0
50084,2010,Nigeria,0,0,1,2,0,0,1,2,2,0,0,0,2,0
50085,2010,Nigeria,1,0,0,0,0,1,0,0,0,0,1,0,0,0
50086,2010,Nigeria,0,0,1,0,0,1,0,2,2,1,0,1,0,0
50087,2010,Nigeria,1,2,0,0,0,1,0,0,0,0,0,2,0,0
50088,2010,Nigeria,0,0,0,0,1,0,0,1,0,0,0,1,0,0
